product,answer_option,review_score
earphone,Very bad in installation after 4 days of delivery still no once came for the installation,0.0901287553648068
earphone,Excellent,0.0858369098712446
earphone,Excellent,0.0858369098712446
earphone,Excellent,0.0858369098712446
earphone,This is the worst purchase I had make... C stopped working after 15 days... From lg side they are saying gas leakage...Installation is done by Lg service guy still they are asking 5000 more rs now for gas... And product is still in warranty BEWARE OF THIS PRODUCT AND PATHETIC SERVICE FROM LG...,0.0815450643776824
earphone,Excellent Product,0.0815450643776824
earphone,Excellent product,0.0815450643776824
earphone,Excellent product,0.0815450643776824
earphone,Excellent 👍,0.0815450643776824
earphone,Awesome,0.075107296137339
earphone,Delivery time not ac bill provide and warranty card very bad,0.075107296137339
earphone,"One of the worst ac company in the world.Technician also canst find the problem , the person who is working as a technical canst find the problem , please dont go through the LG electronic items , bad quality Had service",0.0729613733905579
earphone,L G customer support is very poor,0.0643776824034334
earphone,Superb product,0.0622317596566523
earphone,Superb experience.,0.0622317596566523
earphone,Superb,0.0600858369098712
earphone,Super,0.0579399141630901
earphone,Nice,0.0536480686695279
earphone,Everything ok,0.0536480686695279
earphone,Nice,0.0536480686695279
earphone,Nice,0.0536480686695279
earphone,Just ok,0.0536480686695279
earphone,Nice,0.0536480686695279
earphone,Nice,0.0536480686695279
earphone,Like 👌,0.0536480686695279
earphone,Nice cooling,0.0536480686695279
earphone,Nice,0.0536480686695279
earphone,Nice product,0.0536480686695279
earphone,Just ok,0.0536480686695279
earphone,Cool,0.0278969957081545
earphone,Fine,0.0278969957081545
earphone,Not good,0.0278969957081545
earphone,Overall good,0.0278969957081545
earphone,Defective,0.0257510729613733
earphone,Nothing,0.0257510729613733
earphone,Like,0.0257510729613733
earphone,Overall satisfaction,0.0257510729613733
earphone,Little noise,0.0236051502145922
earphone,Exllent,0.0236051502145922
earphone,Useless,0.0236051502145922
earphone,Very bad,0.0236051502145922
earphone,Exlent,0.0236051502145922
earphone,Worst,0.0214592274678111
earphone,Overall satisfactory,0.0214592274678111
earphone,Worst product,0.0171673819742489
